GENESIS-Tabelle: 31111-03-02-5-B
Baugenehmigungen: Wohnungen in Wohn- und Nichtwohngebäuden;;;;;;
(einschl. Umbau) - Jahressumme -;;;;;;
regionale Ebenen;;;;;;
Statistik der Baugenehmigungen;;;;;;
Wohnungen in Wohn- und Nichtwohngebäuden (Anzahl);;;;;;
2015;;;;;;
;;Größe der Wohnung;Größe der Wohnung;Größe der Wohnung;Größe der Wohnung;Größe der Wohnung
;;Insgesamt;1 oder 2 Räume;3 Räume;4 Räume;5 oder mehr Räume
09477129;Kupferberg, St;0;0;0;0;0
09477135;Ludwigschorgast, M;1;0;1;0;0
09477136;Mainleus, M;28;5;8;0;15
09477138;Marktleugast, M;0;0;0;0;0
09477139;Marktschorgast, M;0;0;0;0;0
09477142;Neudrossenfeld;65;56;0;1;8
09477143;Neuenmarkt;5;0;2;0;3
09477148;Presseck, M;1;0;1;0;0
09477151;Rugendorf;0;0;0;0;0
09477156;Stadtsteinach, St;4;0;0;0;4
09477157;Thurnau, M;6;-1;0;-1;8
09477158;Trebgast;1;0;0;0;1
09477159;Untersteinach;2;-1;0;1;2
09477163;Wirsberg, M;2;0;0;1;1
09477164;Wonsees, M;2;0;0;1;1
09478111;Altenkunstadt;16;6;0;0;10
09478116;Burgkunstadt, St;13;0;0;2;11
09478120;Ebensfeld, M;16;1;2;-1;14
09478127;Hochstadt a.Main;3;-1;0;1;3
09478139;Lichtenfels, St;63;14;17;1;31
09478143;Marktgraitz, M;4;0;0;1;3
09478144;Marktzeuln, M;2;0;-1;0;3
09478145;Michelau i.OFr.;18;2;2;6;8
09478155;Redwitz a.d.Rodach;11;0;2;4;5
09478165;Bad Staffelstein, St;52;3;12;12;25
09478176;Weismain, St;21;4;1;2;14
09478444;Gem.fr. Geb. Lichtenfels;0;0;0;0;0
09479111;Bad Alexandersbad;-24;-25;1;0;0
09479112;Arzberg, St;1;0;0;-1;2
09479126;Höchstädt i.Fichtelgebirge;0;0;0;0;0
09479127;Hohenberg a.d.Eger, St;0;0;0;0;0
09479129;Kirchenlamitz, St;2;0;0;1;1
09479135;Marktleuthen, St;3;0;0;0;3
09479136;Marktredwitz, GKSt;31;6;4;5;16
09479138;Nagel;3;0;1;1;1
09479145;Röslau;3;0;0;1;2
09479147;Schirnding, M;-2;-3;0;1;0
09479150;Schönwald, St;2;0;1;0;1
09479152;Selb, GKSt;20;7;3;1;9
09479158;Thiersheim, M;0;0;0;-2;2
09479159;Thierstein, M;0;0;0;0;0
09479161;Tröstau;1;-3;2;1;1
09479166;Weißenstadt, St;18;4;7;2;5
09479169;Wunsiedel, St;10;0;0;2;8
09479444;Gem.fr. Geb. Wunsiedel i.Fichtelgebirge;0;0;0;0;0
09561000;Ansbach;141;50;29;16;46
09562000;Erlangen;692;535;53;33;71
09563000;Fürth;759;218;148;199;194
09564000;Nürnberg;2447;1007;561;420;459
09565000;Schwabach;178;25;45;48;60
09571111;Adelshofen;1;0;0;0;1
09571113;Arberg, M;2;0;0;0;2
09571114;Aurach;7;0;0;2;5
09571115;Bechhofen, M;6;0;0;1;5
09571122;Bruckberg;3;0;0;0;3
09571125;Buch a.Wald;2;0;0;1;1
09571127;Burgoberbach;8;2;0;1;5
09571128;Burk;2;0;1;0;1
09571130;Colmberg, M;8;2;1;2;3
09571132;Dentlein a.Forst, M;4;0;2;-2;4
09571134;Diebach;3;1;0;0;2
09571135;Dietenhofen, M;14;3;1;2;8
09571136;Dinkelsbühl, GKSt;141;24;27;31;59
09571137;Dombühl, M;5;0;0;0;5
09571139;Dürrwangen, M;6;0;0;0;6
09571141;Ehingen;6;0;3;0;3
09571145;Feuchtwangen, St;43;2;4;5;32
09571146;Flachslanden, M;8;0;0;1;7
09571152;Gebsattel;5;0;3;0;2
09571154;Gerolfingen;1;0;0;0;1
09571155;Geslau;3;0;0;0;3
09571165;Heilsbronn, St;41;15;13;2;11
09571166;Herrieden, St;37;5;5;7;20
09571169;Insingen;3;0;0;2;1
09571170;Langfurth;1;0;-1;0;2
09571171;Lehrberg, M;3;0;1;0;2
09571174;Leutershausen, St;6;0;0;0;6
09571175;Lichtenau, M;6;0;0;0;6
09571177;Merkendorf, St;11;1;4;2;4
09571178;Mitteleschenbach;3;0;1;1;1
09571179;Mönchsroth;4;0;0;1;3
09571180;Neuendettelsau;41;3;15;6;17
09571181;Neusitz;5;0;-1;4;2
09571183;Oberdachstetten;16;10;0;0;6
09571188;Ohrenbach;1;0;0;0;1
09571189;Ornbau, St;1;0;0;0;1
09571190;Petersaurach;15;3;1;0;11
09571192;Röckingen;2;0;0;0;2
09571193;Rothenburg ob der Tauber, GKSt;70;10;22;5;33
09571194;Rügland;1;0;0;0;1
09571196;Sachsen b.Ansbach;12;3;2;2;5
09571198;Schillingsfürst, St;4;0;1;0;3
09571199;Schnelldorf;8;2;0;1;5
09571200;Schopfloch, M;9;1;0;5;3
09571205;Steinsfeld;0;0;0;0;0
09571208;Unterschwaningen;6;0;2;1;3
09571214;Wassertrüdingen, St;10;1;2;0;7
09571216;Weidenbach, M;85;73;2;2;8
09571217;Weihenzell;4;1;0;0;3
09571218;Weiltingen, M;6;0;1;4;1
09571222;Wettringen;3;0;1;0;2
09571223;Wieseth;2;0;0;0;2
09571224;Wilburgstetten;2;0;0;0;2
09571225;Windelsbach;1;0;0;0;1
09571226;Windsbach, St;16;0;1;2;13
09571227;Wittelshofen;5;1;1;0;3
09571228;Wörnitz;4;0;0;2;2
09571229;Wolframs-Eschenbach, St;17;0;2;2;13
09571444;Gem.fr. Geb. Ansbach;0;0;0;0;0
09572111;Adelsdorf;82;0;0;4;78
09572114;Aurachtal;30;9;4;5;12
09572115;Baiersdorf, St;96;6;12;26;52
09572119;Bubenreuth;16;1;2;3;10
09572120;Buckenhof;0;0;0;0;0
09572121;Eckental, M;121;39;7;37;38
09572126;Gremsdorf;6;1;0;1;4
09572127;Großenseebach;21;2;1;5;13
09572130;Hemhofen;34;2;4;8;20
09572131;Heroldsberg, M;38;2;7;15;14
09572132;Herzogenaurach, St;65;24;15;9;17
09572133;Heßdorf;16;2;3;4;7
09572135;Höchstadt a.d.Aisch, St;90;12;29;1;48
09572137;Kalchreuth;19;-2;7;6;8
09572139;Lonnerstadt, M;4;0;0;1;3
09572141;Marloffstein;2;0;0;0;2
09572142;Möhrendorf;36;2;11;7;16
09572143;Mühlhausen, M;8;0;1;-2;9
09572147;Oberreichenbach;25;0;4;0;21
09572149;Röttenbach;22;1;5;2;14
09572154;Spardorf;19;0;1;2;16
09572158;Uttenreuth;24;0;-1;9;16
09572159;Vestenbergsgreuth, M;13;0;1;0;12
09572160;Wachenroth, M;9;0;0;2;7
09572164;Weisendorf, M;38;3;14;7;14
09572444;Gem.fr. Geb. Erlangen-Höchstadt;0;0;0;0;0
09573111;Ammerndorf, M;6;2;3;0;1
09573114;Cadolzburg, M;28;4;2;6;16
09573115;Großhabersdorf;56;0;5;13;38
09573120;Langenzenn, St;76;1;0;13;62
09573122;Oberasbach, St;40;0;2;20;18
09573123;Obermichelbach;49;0;35;6;8
09573124;Puschendorf;12;0;0;1;11
09573125;Roßtal, M;35;1;0;7;27
09573126;Seukendorf;5;0;1;1;3
09573127;Stein, St;35;2;18;11;4
09573129;Tuchenbach;3;0;1;0;2
09573130;Veitsbronn;18;1;1;0;16
09573133;Wilhermsdorf, M;31;0;2;1;28
09573134;Zirndorf, St;133;8;34;29;62
09574111;Alfeld;0;0;0;0;0
09574112;Altdorf b.Nürnberg, St;46;2;2;-3;45
09574117;Burgthann;68;2;3;6;57
09574120;Engelthal;5;0;0;1;4
09574123;Feucht, M;22;5;0;2;15
09574128;Happurg;6;0;0;0;6
09574129;Hartenstein;0;0;0;0;0
09574131;Henfenfeld;5;0;0;0;5
09574132;Hersbruck, St;49;5;11;13;20
09574135;Kirchensittenbach;4;1;2;0;1
09574138;Lauf a.d.Pegnitz, St;60;4;6;20;30
09574139;Leinburg;24;0;8;4;12
09574140;Neuhaus a.d.Pegnitz, M;3;0;0;-1;4
09574141;Neunkirchen a.Sand;4;0;-1;0;5
09574145;Offenhausen;8;0;0;1;7
09574146;Ottensoos;5;0;0;2;3
09574147;Pommelsbrunn;14;0;2;4;8
09574150;Reichenschwand;9;0;-2;2;9
09574152;Röthenbach a.d.Pegnitz, St;44;3;12;4;25
09574154;Rückersdorf;41;0;1;19;21
09574155;Schnaittach, M;33;1;2;5;25
09574156;Schwaig b.Nürnberg;119;1;38;23;57
09574157;Schwarzenbruck;22;2;1;3;16
09574158;Simmelsdorf;33;0;0;3;30
09574160;Velden, St;4;0;-1;2;3
09574161;Vorra;0;0;-2;0;2
09574164;Winkelhaid;11;0;1;-1;11
09574444;Gem.fr. Geb. Nürnberger Land;0;0;0;0;0
09575112;Bad Windsheim, St;12;0;0;5;7
09575113;Baudenbach, M;3;0;0;0;3
09575115;Burgbernheim, St;11;1;1;1;8
09575116;Burghaslach, M;6;0;0;1;5
09575117;Dachsbach, M;12;0;2;0;10
09575118;Diespeck;4;0;0;0;4
09575119;Dietersheim;8;1;0;2;5
09575121;Emskirchen, M;10;0;3;2;5
09575122;Ergersheim;0;0;1;-1;0
09575124;Gallmersgarten;0;0;0;0;0
09575125;Gerhardshofen;14;1;0;3;10
09575127;Gollhofen;1;0;0;0;1
09575128;Gutenstetten;1;0;0;0;1
09575129;Hagenbüchach;6;0;0;0;6
09575130;Hemmersheim;0;0;0;0;0
09575133;Illesheim;2;0;0;0;2
09575134;Ippesheim, M;1;0;0;1;0
09575135;Ipsheim, M;9;0;1;0;8
09575138;Langenfeld;1;0;0;0;1
09575143;Marktbergel, M;3;0;0;2;1
09575144;Markt Bibart, M;1;0;0;0;1
09575145;Markt Erlbach, M;22;-1;1;4;18
09575146;Markt Nordheim, M;4;0;0;1;3
09575147;Markt Taschendorf, M;1;0;0;0;1
09575150;Münchsteinach;2;0;0;0;2
09575152;Neuhof a.d.Zenn, M;8;0;1;1;6
09575153;Neustadt a.d.Aisch, St;26;0;0;4;22
09575155;Oberickelsheim;2;0;1;0;1
09575156;Obernzenn, M;10;3;0;2;5
09575157;Oberscheinfeld, M;0;0;0;0;0
09575161;Scheinfeld, St;7;0;0;3;4
09575163;Simmershofen;1;0;0;0;1
09575165;Sugenheim, M;5;0;0;0;5
09575166;Trautskirchen;2;0;1;0;1
09575167;Uehlfeld, M;16;0;4;2;10
09575168;Uffenheim, St;15;2;0;1;12
09575179;Weigenheim;0;0;-1;0;1
09575181;Wilhelmsdorf;10;1;1;0;8
09575444;Gem.fr. Geb. Neustadt a.d.Aisch-Bad Windsheim;0;0;0;0;0
09576111;Abenberg, St;24;4;5;4;11
09576113;Allersberg, M;39;2;6;7;24
09576117;Büchenbach;14;2;3;4;5
09576121;Georgensgmünd;26;0;2;3;21
09576122;Greding, St;26;2;6;0;18
09576126;Heideck, St;11;0;1;1;9
09576127;Hilpoltstein, St;63;2;3;3;55
09576128;Kammerstein;30;1;0;5;24
09576132;Schwanstetten, M;4;0;0;2;2
09576137;Rednitzhembach;4;0;0;0;4
09576141;Röttenbach;24;4;3;3;14
09576142;Rohr;16;0;0;0;16
09576143;Roth, St;118;38;13;19;48
09576147;Spalt, St;13;0;1;-1;13
09576148;Thalmässing, M;21;1;6;2;12
09576151;Wendelstein, M;27;1;6;3;17
09576444;Gem.fr. Geb. Roth;0;0;0;0;0
09577111;Absberg, M;4;0;0;-1;5
09577113;Alesheim;4;1;0;1;2
09577114;Muhr a.See;1;0;0;0;1
09577115;Bergen;0;0;0;0;0
09577120;Burgsalach;3;0;1;0;2
09577122;Dittenheim;16;7;3;1;5
09577125;Ellingen, St;26;3;3;1;19
09577127;Ettenstatt;4;1;1;1;1
09577133;Gnotzheim, M;3;1;0;0;2
09577136;Gunzenhausen, St;45;9;6;14;16
09577138;Haundorf;2;0;-1;2;1
09577140;Heidenheim, M;5;0;0;1;4
09577141;Höttingen;1;0;-1;0;2
09577148;Langenaltheim;10;0;2;4;4
09577149;Markt Berolzheim, M;0;0;0;0;0
09577150;Meinheim;1;0;0;-1;2
09577151;Nennslingen, M;2;0;0;1;1
09577158;Pappenheim, St;6;0;2;2;2
09577159;Pfofeld;5;1;1;2;1
09577161;Pleinfeld, M;57;9;24;9;15
09577162;Polsingen;4;1;0;0;3
09577163;Raitenbuch;1;0;-2;-1;4
09577168;Solnhofen;1;0;0;0;1
09577172;Theilenhofen;4;1;0;0;3
09577173;Treuchtlingen, St;37;7;16;6;8
09577177;Weißenburg i.Bay., GKSt;81;19;33;2;27
09577179;Westheim;2;0;0;1;1
09661000;Aschaffenburg;480;188;126;94;72
09662000;Schweinfurt;131;34;9;43;45
09663000;Würzburg;362;179;56;62;65
09671111;Alzenau, St;73;19;4;15;35
09671112;Bessenbach;16;4;2;1;9
09671113;Blankenbach;9;3;1;0;5
09671114;Karlstein a.Main;25;1;0;3;21
09671119;Geiselbach;7;2;2;0;3
09671120;Glattbach;3;0;0;0;3
09671121;Goldbach, M;28;7;10;-3;14
09671122;Großostheim, M;51;0;1;18;32
09671124;Haibach;30;2;3;8;17
09671126;Heigenbrücken;3;0;0;1;2
09671127;Heimbuchenthal;0;0;-1;0;1
09671128;Heinrichsthal;0;0;0;0;0
09671130;Hösbach, M;74;18;22;13;21
09671133;Johannesberg;14;-1;3;1;11
09671134;Kahl a.Main;54;8;8;11;27
09671135;Kleinkahl;4;0;0;1;3
09671136;Kleinostheim;25;5;-2;5;17
09671138;Krombach;3;0;-2;1;4
09671139;Laufach;19;1;-1;6;13
09671140;Mainaschaff;40;4;5;7;24
09671141;Mespelbrunn;1;0;1;-2;2
09671143;Mömbris, M;37;6;8;5;18
09671148;Rothenbuch;2;0;0;1;1
09671150;Sailauf;13;2;1;1;9
09671152;Schöllkrippen, M;9;2;2;0;5
09671153;Sommerkahl;8;0;0;0;8
09671155;Stockstadt a.Main, M;40;1;4;12;23
09671156;Waldaschaff;14;1;3;4;6
09671157;Weibersbrunn;3;0;0;1;2
09671159;Westerngrund;13;2;1;5;5
09671160;Dammbach;4;0;0;-1;5
09671162;Wiesen;1;0;0;1;0
09671444;Gem.fr. Geb. Aschaffenburg;0;0;0;0;0
09672111;Aura a.d.Saale;1;0;0;0;1
09672112;Bad Bocklet, M;14;1;-1;1;13
09672113;Bad Brückenau, St;6;0;3;0;3
09672114;Bad Kissingen, GKSt;227;43;109;48;27
09672117;Burkardroth, M;12;0;0;4;8
09672121;Elfershausen, M;5;0;-1;-2;8
09672122;Euerdorf, M;3;0;-1;1;3
09672124;Fuchsstadt;6;1;1;2;2
09672126;Geroda, M;0;0;0;0;0
09672127;Hammelburg, St;9;1;2;1;5
09672131;Maßbach, M;12;1;0;3;8
09672134;Motten;0;0;0;0;0
09672135;Münnerstadt, St;11;0;-2;-1;14
09672136;Nüdlingen;15;0;0;0;15
09672138;Oberleichtersbach;7;0;-1;0;8
09672139;Oberthulba, M;19;2;1;4;12
09672140;Oerlenbach;12;3;1;-1;9
09672142;Ramsthal;1;0;0;-1;2
09672143;Rannungen;3;0;0;1;2
09672145;Riedenberg;2;0;-1;1;2
09672149;Schondra, M;8;2;0;0;6
09672155;Sulzthal, M;1;0;0;0;1
09672157;Thundorf i.UFr.;1;0;0;0;1
09672161;Wartmannsroth;3;1;0;0;2
09672163;Wildflecken, M;5;1;1;-1;4
09672166;Zeitlofs, M;2;0;0;0;2
09672444;Gem.fr. Geb. Bad Kissingen;0;0;0;0;0
09673113;Aubstadt;2;0;0;0;2
09673114;Bad Neustadt a.d.Saale, St;62;20;16;7;19
09673116;Bastheim;2;0;0;1;1
09673117;Bischofsheim a.d.Rhön, St;18;3;-2;3;14
09673123;Fladungen, St;5;1;1;0;3
09673126;Großbardorf;7;0;5;1;1
09673127;Großeibstadt;5;1;0;3;1
09673129;Hausen;3;0;0;0;3
09673130;Hendungen;0;0;0;0;0
09673131;Herbstadt;0;0;0;0;0
09673133;Heustreu;9;-2;2;6;3
09673134;Höchheim;1;0;0;0;1
09673135;Hohenroth;33;5;2;5;21
09673136;Hollstadt;1;0;0;-1;2
09673141;Bad Königshofen i.Grabfeld, St;30;3;0;12;15
09673142;Mellrichstadt, St;10;0;1;-1;10
09673146;Niederlauer;5;1;0;0;4
09673147;Nordheim v.d.Rhön;1;0;0;0;1
09673149;Oberelsbach, M;6;0;1;0;5
09673151;Oberstreu;1;0;0;0;1
09673153;Ostheim v.d.Rhön, St;7;0;1;2;4
09673156;Rödelmaier;8;0;0;1;7
09673160;Saal a.d.Saale, M;3;0;0;-1;4
09673161;Salz;4;0;1;0;3
09673162;Sandberg;2;1;-2;0;3
09673163;Schönau a.d.Brend;0;0;0;-1;1
09673167;Sondheim v.d.Rhön;4;0;0;0;4
09673170;Stockheim;1;0;0;0;1
09673171;Strahlungen;2;0;1;1;0
09673172;Sulzdorf a.d.Lederhecke;2;0;-1;0;3
09673173;Sulzfeld;8;1;1;2;4
09673174;Trappstadt, M;0;0;0;0;0
09673175;Unsleben;2;0;0;0;2
09673182;Willmars;1;0;0;0;1
09673183;Wollbach;4;0;-1;0;5
09673184;Wülfershausen a.d.Saale;8;1;1;2;4
09673186;Burglauer;5;1;0;1;3
09673444;Gem.fr. Geb. Rhön-Grabfeld;0;0;0;0;0
09674111;Aidhausen;2;1;1;-1;1
09674118;Breitbrunn;0;-1;0;0;1
09674120;Bundorf;2;1;0;1;0
09674121;Burgpreppach, M;2;0;0;1;1
09674129;Ebelsbach;12;0;0;3;9
09674130;Ebern, St;21;1;6;2;12
09674133;Eltmann, St;18;0;2;0;16
09674139;Gädheim;1;-2;2;2;-1
09674147;Haßfurt, St;53;5;14;4;30
09674149;Hofheim i.UFr., St;11;0;-1;0;12
09674153;Riedbach;6;1;0;1;4
09674159;Oberaurach;22;4;1;3;14
09674160;Kirchlauter;5;0;1;0;4
09674163;Knetzgau;17;-2;0;2;17
09674164;Königsberg i.Bay., St;12;1;2;0;9
09674171;Maroldsweisach, M;6;0;1;0;5
09674180;Theres;1;0;0;-1;2
09674184;Pfarrweisach;0;-3;0;1;2
09674187;Rauhenebrach;4;0;1;0;3
09674190;Rentweinsdorf, M;4;0;0;0;4
09674195;Sand a.Main;13;1;6;1;5
09674201;Stettfeld;3;0;0;2;1
09674210;Untermerzbach;5;0;0;3;2
09674219;Wonfurt;8;0;0;1;7
09674221;Zeil a.Main, St;8;0;0;0;8
09674223;Ermershausen;1;0;0;0;1
09675111;Abtswind, M;3;0;0;0;3
09675112;Albertshofen;7;1;0;1;5
09675113;Biebelried;3;0;1;0;2
09675114;Buchbrunn;3;0;1;-1;3
09675116;Castell;3;0;0;0;3
09675117;Dettelbach, St;36;2;0;4;30
09675127;Geiselwind, M;7;0;1;1;5
09675131;Großlangheim, M;6;0;-1;0;7
09675139;Iphofen, St;19;1;3;0;15
09675141;Kitzingen, GKSt;34;3;0;2;29
09675142;Kleinlangheim, M;7;0;1;1;5
09675144;Mainbernheim, St;11;1;2;2;6
09675146;Mainstockheim;6;0;1;0;5
09675147;Marktbreit, St;25;1;3;2;19
09675148;Markt Einersheim, M;1;0;0;0;1
09675149;Marktsteft, St;8;0;3;0;5
09675150;Martinsheim;3;0;0;0;3
09675155;Nordheim a.Main;5;3;0;-1;3
09675156;Obernbreit, M;0;0;-2;1;1
09675158;Prichsenstadt, St;15;1;6;1;7
09675161;Rödelsee;17;2;0;1;14
09675162;Rüdenhausen, M;1;0;0;0;1
09675165;Schwarzach a.Main, M;15;1;3;3;8
09675166;Segnitz;4;0;0;0;4
09675167;Seinsheim, M;1;0;0;0;1
09675169;Sommerach;5;1;2;1;1
09675170;Sulzfeld a.Main;4;0;0;0;4
09675174;Volkach, St;34;1;6;14;13
09675177;Wiesenbronn;3;0;1;2;0
09675178;Wiesentheid, M;28;2;1;3;22
09675179;Willanzheim, M;12;0;1;1;10
09676111;Altenbuch;4;1;0;0;3
09676112;Amorbach, St;6;3;2;1;0
09676116;Bürgstadt, M;7;1;-1;0;7
09676117;Collenberg;6;2;0;0;4
09676118;Dorfprozelten;1;0;0;0;1
09676119;Eichenbühl;3;0;0;0;3
09676121;Elsenfeld, M;66;19;22;8;17
09676122;Erlenbach a.Main, St;77;18;18;21;20
09676123;Eschau, M;22;8;5;2;7
09676124;Faulbach;9;0;-1;0;10
09676125;Großheubach, M;21;2;4;6;9
09676126;Großwallstadt;10;0;-2;3;9
09676128;Hausen;11;3;0;-1;9
09676131;Kirchzell, M;3;0;0;-1;4
09676132;Kleinheubach, M;15;2;0;-1;14
09676133;Kleinwallstadt, M;22;2;7;4;9
09676134;Klingenberg a.Main, St;17;2;8;3;4
09676135;Laudenbach;2;0;0;0;2
09676136;Leidersbach;12;2;2;4;4
09676139;Miltenberg, St;29;2;16;5;6
09676140;Mömlingen;21;1;3;7;10
09676141;Mönchberg, M;11;0;1;1;9
09676143;Neunkirchen;3;1;1;0;1
09676144;Niedernberg;19;0;2;1;16
09676145;Obernburg a.Main, St;25;3;8;2;12
09676151;Röllbach;4;0;2;0;2
09676153;Rüdenau;1;0;-1;1;1
09676156;Schneeberg, M;2;0;0;0;2
09676158;Stadtprozelten, St;3;0;0;0;3
09676160;Sulzbach a.Main, M;41;12;5;10;14
09676165;Weilbach, M;4;0;0;1;3
09676169;Wörth a.Main, St;5;0;0;2;3
09676444;Gem.fr. Geb. Miltenberg;0;0;0;0;0
09677114;Arnstein, St;17;0;2;-3;18
09677116;Aura i.Sinngrund;1;0;0;0;1
09677119;Birkenfeld;10;0;1;1;8
09677120;Bischbrunn;3;0;0;0;3
09677122;Burgsinn, M;1;0;0;-1;2
09677125;Erlenbach b.Marktheidenfeld;4;1;0;1;2
09677126;Esselbach;4;-3;2;1;4
09677127;Eußenheim;2;0;-1;0;3
09677128;Fellen;2;0;0;0;2
09677129;Frammersbach, M;9;2;-1;1;7
09677131;Gemünden a.Main, St;35;14;4;-1;18
09677132;Gössenheim;2;0;0;0;2
09677133;Gräfendorf;3;0;0;1;2
09677135;Hafenlohr;3;0;0;0;3
09677137;Hasloch;1;0;0;-1;2
09677142;Himmelstadt;2;0;0;1;1
09677146;Karbach, M;4;0;-1;2;3
09677148;Karlstadt, St;52;5;7;5;35
09677149;Karsbach;2;0;0;1;1
09677151;Kreuzwertheim, M;8;0;0;3;5
09677154;Triefenstein, M;12;1;2;0;9
09677155;Lohr a.Main, St;33;6;3;2;22
09677157;Marktheidenfeld, St;56;20;15;5;16
09677159;Mittelsinn;2;0;0;1;1
09677164;Neuendorf;1;0;0;0;1
09677165;Neuhütten;2;0;0;0;2
09677166;Neustadt a.Main;11;0;3;1;7
09677169;Obersinn, M;2;0;0;1;1
09677170;Partenstein;16;5;2;0;9
09677172;Rechtenbach;1;0;0;1;0
09677175;Retzstadt;4;0;1;1;2
09677177;Rieneck, St;12;3;2;3;4
09677178;Roden;3;0;-1;2;2
09677181;Rothenfels, St;5;0;0;0;5
09677182;Schollbrunn;5;2;1;-1;3
09677186;Steinfeld;3;0;0;1;2
09677189;Thüngen, M;2;1;0;0;1
09677193;Urspringen;3;0;1;0;2
09677200;Wiesthal;4;0;0;0;4
09677203;Zellingen, M;25;1;6;8;10
09677444;Gem.fr. Geb. Main-Spessart;0;0;0;0;0
09678115;Bergrheinfeld;11;1;0;0;10
09678122;Dingolshausen;4;0;0;1;3
09678123;Dittelbrunn;27;0;1;-2;28
09678124;Donnersdorf;3;0;1;-1;3
09678128;Euerbach;21;4;7;5;5
09678130;Frankenwinheim;1;0;0;-1;2
09678132;Geldersheim;4;-1;1;1;3
09678134;Gerolzhofen, St;20;1;8;2;9
09678135;Gochsheim;27;6;11;1;9
09678136;Grafenrheinfeld;6;2;1;1;2
09678138;Grettstadt;16;2;1;1;12
09678150;Kolitzheim;23;0;1;2;20
09678153;Lülsfeld;0;0;0;0;0
09678157;Michelau i.Steigerwald;4;0;0;1;3
09678160;Niederwerrn;5;0;0;1;4
09678164;Oberschwarzach, M;10;0;2;1;7
09678168;Poppenhausen;7;0;-1;-1;9
09678170;Röthlein;2;0;-1;0;3
09678174;Schonungen;15;0;3;3;9
09678175;Schwanfeld;5;1;0;1;3
09678176;Schwebheim;11;0;0;-2;13
09678178;Sennfeld;5;1;0;0;4
09678181;Stadtlauringen, M;9;1;0;0;8
09678183;Sulzheim;6;1;0;0;5
09678186;Üchtelhausen;11;0;2;6;3
09678190;Waigolshausen;4;1;1;0;2
09678192;Wasserlosen;11;0;0;3;8
09678193;Werneck, M;41;6;1;4;30
09678196;Wipfeld;1;0;0;-1;2
09678444;Gem.fr. Geb. Schweinfurt;0;0;0;0;0
09679114;Aub, St;1;0;1;-2;2
09679117;Bergtheim;27;6;7;2;12
09679118;Bieberehren;2;0;0;-2;4
09679122;Bütthard, M;1;0;1;-1;1
09679124;Eibelstadt, St;11;0;4;1;6
09679126;Eisingen;16;0;1;0;15
09679128;Erlabrunn;4;0;0;1;3
09679130;Estenfeld;39;1;3;5;30
09679131;Frickenhausen a.Main, M;2;0;-1;2;1
09679134;Gaukönigshofen;10;0;3;1;6
09679135;Gelchsheim, M;5;0;0;0;5
09679136;Gerbrunn;10;1;0;1;8
09679137;Geroldshausen;1;0;0;0;1
09679138;Giebelstadt, M;28;4;4;2;18
09679141;Greußenheim;10;0;1;3;6
09679142;Güntersleben;48;6;14;10;18
09679143;Hausen b.Würzburg;14;0;-1;7;8
09679144;Helmstadt, M;13;1;0;1;11
09679146;Hettstadt;9;1;1;0;7
09679147;Höchberg, M;27;7;7;-1;14
09679149;Holzkirchen;0;0;0;0;0
09679153;Kirchheim;0;0;0;-1;1
09679154;Kist;8;1;-2;0;9
09679155;Kleinrinderfeld;3;0;0;1;2
09679156;Kürnach;24;1;3;3;17
09679161;Margetshöchheim;10;2;3;0;5
09679164;Neubrunn, M;4;1;0;1;2
09679165;Altertheim;6;0;0;1;5
09679167;Eisenheim, M;2;0;0;0;2
09679169;Oberpleichfeld;11;0;-1;2;10
09679170;Ochsenfurt, St;44;9;8;6;21
09679174;Prosselsheim;1;0;0;0;1
09679175;Randersacker, M;12;4;2;3;3
09679176;Reichenberg, M;32;4;9;4;15
09679177;Remlingen, M;7;0;1;1;5
09679179;Riedenheim;0;0;0;0;0
09679180;Rimpar, M;33;2;17;8;6
09679182;Röttingen, St;5;2;1;2;0
09679185;Rottendorf;18;1;2;3;12
09679187;Sommerhausen, M;3;0;-1;-1;5
09679188;Sonderhofen;4;0;-2;1;5
09679192;Tauberrettersheim;3;0;1;0;2
09679193;Theilheim;8;0;0;0;8
09679194;Thüngersheim;5;1;0;1;3
09679196;Uettingen;3;1;0;1;1
09679200;Leinach;13;0;1;0;12
09679201;Unterpleichfeld;13;0;1;4;8
09679202;Veitshöchheim;15;1;6;0;8
09679204;Waldbrunn;39;1;3;2;33
09679205;Waldbüttelbrunn;12;0;3;5;4
09679206;Winterhausen, M;3;0;0;0;3
09679209;Zell a.Main, M;57;0;-2;9;50
09679444;Gem.fr. Geb. Würzburg;0;0;0;0;0
09761000;Augsburg;1303;679;284;197;143
09762000;Kaufbeuren;268;77;110;29;52
09763000;Kempten (Allgäu);556;216;191;85;64
09764000;Memmingen;253;72;71;63;47
09771111;Adelzhausen;7;0;1;0;6
09771112;Affing;36;3;2;2;29
09771113;Aichach, St;99;19;14;14;52
09771114;Aindling, M;18;0;-1;5;14
09771122;Dasing;24;1;3;6;14
09771129;Eurasburg;5;1;1;0;3
09771130;Friedberg, St;119;13;22;16;68
09771140;Hollenbach;4;0;1;0;3
09771141;Inchenhofen, M;4;1;0;2;1
09771142;Kissing;67;9;16;22;20
09771144;Kühbach, M;14;0;-1;0;15
09771145;Merching;28;2;0;3;23
09771146;Mering, M;119;28;26;10;55
09771149;Obergriesbach;3;-1;1;0;3
09771155;Petersdorf;10;1;0;3;6
